store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,store,longitude,latitude
st_142658,DOLLAR GENERAL 1665,A110255,2744,N Grandview Ave,NA,Odessa,TX,79762,Combination Grocery/Other,2,Small retail,4,Dollar General,-102.34742,31.8763
st_003397,DOLLAR GENERAL 9964,A118139,2704,N Hiawassee Rd,NA,Orlando,FL,32818,Combination Grocery/Other,2,Small retail,4,Dollar General,-81.47618,28.57956
st_151480,DOLLAR GENERAL 0670,A104098,278,N Main St,NA,Lewisburg,KY,42256,Combination Grocery/Other,2,Small retail,4,Dollar General,-86.95534,36.98839
st_022567,DOLLAR GENERAL 4661,A114370,2721,N Main St,NA,Findlay,OH,45840,Combination Grocery/Other,2,Small retail,4,Dollar General,-83.64995,41.07203
st_146684,DOLLAR GENERAL 3675,A113538,2724,N Main St,NA,Altus,OK,73521,Combination Grocery/Other,2,Small retail,4,Dollar General,-99.33373,34.66574
st_142480,DOLLAR GENERAL 6308,A115046,2712,N Main St,NA,Roswell,NM,88201,Combination Grocery/Other,2,Small retail,4,Dollar General,-104.52315,33.42772
st_005121,Dollar General 2630,A112683,279,N State Route 2,NA,New Martinsville,WV,26155,Combination Grocery/Other,2,Small retail,4,Dollar General,-80.8572,39.67146
st_010666,DOLLAR GENERAL 5739,A114722,2743,N Veterans Blvd,NA,Eagle Pass,TX,78852,Combination Grocery/Other,2,Small retail,4,Dollar General,-100.48186,28.73403
st_001680,DOLLAR GENERAL 6217,A114982,27,Ossian St,NA,Dansville,NY,14437,Combination Grocery/Other,2,Small retail,4,Dollar General,-77.69917,42.56031
st_153227,DOLLAR GENERAL 8036,A116528,27,Park Rd Ste 202,NA,Pleasant Grove,AL,35127,Combination Grocery/Other,2,Small retail,4,Dollar General,-86.95332,33.48952
st_133061,DOLLAR GENERAL 3318,A113241,2718,Rodeo Rd,NA,Abbeville,LA,70510,Combination Grocery/Other,2,Small retail,4,Dollar General,-92.10094,29.9765
st_013802,DOLLAR GENERAL 9883,A118080,272,Ryland Pike,NA,Huntsville,AL,35811,Combination Grocery/Other,2,Small retail,4,Dollar General,-86.48434,34.7699
st_151892,DOLLAR GENERAL 2128,A112319,273,S Bardstown Rd,NA,Mount Washington,KY,40047,Combination Grocery/Other,2,Small retail,4,Dollar General,-85.53872,38.04699
st_036355,Dollar General 10807,A105026,2701,S Dixie Dr,NA,Dayton,OH,45409,Combination Grocery/Other,2,Small retail,4,Dollar General,-84.19965,39.71344
